,Name_URL,Name,Name1,Speed,Modules,Price_GB,Color,FirstWordLatency,CASLatency
0,https://pcpartpicker.com/product/p6RFf7/corsair-memory-cmk16gx4m2b3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/835ab3efad1be13bbe53beef3e3c6f96.256p.jpg,corsair vengeance lpx 16 gb,DDR4-3200,2 x 8GB,$3.937,"Color
Black / Yellow",10.0,16.0
1,https://pcpartpicker.com/product/khmFf7/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3600-memory-cmw32gx4m2z3600c18,https://cdna.pcpartpicker.com/static/forever/images/product/5f09867b54e9ad932b4dd1bc767f6238.256p.jpg,corsair vengeance rgb pro 32 gb,DDR4-3600,2 x 16GB,$4.375,"Color
Black",10.0,18.0
2,https://pcpartpicker.com/product/QDhKHx/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/87cd8e9d02ffb0997769f4a4d5969669.256p.jpg,corsair vengeance rgb pro 16 gb,DDR4-3200,2 x 8GB,$4.936,"Color
Black",10.0,16.0
3,https://pcpartpicker.com/product/kXbkcf/gskill-memory-f43200c16d32gvk,https://cdna.pcpartpicker.com/static/forever/images/product/f97fce0b44ff2447a790b0bffc74f9f3.256p.jpg,g.skill ripjaws v 32 gb,DDR4-3200,2 x 16GB,$3.125,"Color
Black",10.0,16.0
4,https://pcpartpicker.com/product/Cf98TW/gskill-ripjaws-v-series-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-f4-3200c16d-16gvkb,https://m.media-amazon.com/images/I/41rBMS0ZfYL.jpg,g.skill ripjaws v 16 gb,DDR4-3200,2 x 8GB,$3.624,"Color
Black",10.0,16.0
5,https://pcpartpicker.com/product/Yg3mP6/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-memory-cmk32gx4m2d3600c18,https://cdna.pcpartpicker.com/static/forever/images/product/11742fd6eec55fde4e3ee3a79529a111.256p.jpg,corsair vengeance lpx 32 gb,DDR4-3600,2 x 16GB,$3.593,"Color
Black / Yellow",10.0,18.0
6,https://pcpartpicker.com/product/vfDJ7P/corsair-vengeance-rgb-pro-16gb-2-x-8gb-ddr4-3200-memory-cmw16gx4m2c3200c16w,https://cdna.pcpartpicker.com/static/forever/images/product/58ab1663c77627cbf3effd27df57aa92.256p.jpg,corsair vengeance rgb pro 16 gb,DDR4-3200,2 x 8GB,$4.811,"Color
White",10.0,16.0
7,https://pcpartpicker.com/product/6jBTwP/gskill-trident-z-rgb-16gb-2-x-8gb-ddr4-3600-memory-f4-3600c18d-16gtzrx,https://cdna.pcpartpicker.com/static/forever/images/product/d19422479fca6e5117bb55db3d25eac2.256p.jpg,g.skill trident z rgb 16 gb,DDR4-3600,2 x 8GB,$7.243,"Color
Black",10.0,18.0
8,https://pcpartpicker.com/product/VNJtt6/corsair-16-gb-2-x-8-gb-ddr4-3600-memory-cmk16gx4m2d3600c18,https://cdna.pcpartpicker.com/static/forever/images/product/a462328473351f9140c87f8c1d115ffe.256p.jpg,corsair vengeance lpx 16 gb,DDR4-3600,2 x 8GB,$4.374,"Color
Black",10.0,18.0
9,https://pcpartpicker.com/product/bjjNnQ/corsair-vengeance-rgb-pro-sl-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-cmh32gx4m2d3600c18w,https://cdna.pcpartpicker.com/static/forever/images/product/64079d85add71559122ffbd000911056.256p.jpg,corsair vengeance rgb pro sl 32 gb,DDR4-3600,2 x 16GB,$4.218,"Color
White / Black",10.0,18.0
10,https://pcpartpicker.com/product/z3VD4D/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3200-memory-tlzgd416g3200hc16cdc01,https://cdna.pcpartpicker.com/static/forever/images/product/96753a64597c28e46bf80ef7064b214b.256p.jpg,teamgroup t-force vulcan z 16 gb,DDR4-3200,2 x 8GB,$3.311,"Color
Black",10.0,16.0
11,https://pcpartpicker.com/product/P4FKHx/silicon-power-sp016gxlzu320bdaj5-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-sp016gxlzu320bdaj5,https://cdna.pcpartpicker.com/static/forever/images/product/62a4ba196f5f165e68619a63ef5d0b70.256p.jpg,silicon power gaming 16 gb,DDR4-3200,2 x 8GB,$2.936,"Color
Black / Gray",10.0,16.0
12,https://pcpartpicker.com/product/4kmmP6/corsair-vengeance-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-cmk32gx5m2b5600c36,https://m.media-amazon.com/images/I/41jJSPS8W7L.jpg,corsair vengeance 32 gb,DDR5-5600,2 x 16GB,$8.062,"Color
Black",12.857,36.0
13,https://pcpartpicker.com/product/w3FKHx/gskill-trident-z-neo-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-f4-3600c16d-32gtznc,https://cdna.pcpartpicker.com/static/forever/images/product/20348ef9eb7ca86600eefb50c6a56597.256p.jpg,g.skill trident z neo 32 gb,DDR4-3600,2 x 16GB,$5.312,"Color
Black / Silver",8.889,16.0
14,https://pcpartpicker.com/product/jBZzK8/gskill-ripjaws-v-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c16d-16gvkc,https://cdna.pcpartpicker.com/static/forever/images/product/a00199d12cb22ee1dc33639a754cca79.256p.jpg,g.skill ripjaws v 16 gb,DDR4-3600,2 x 8GB,$4.999,"Color
Black",8.889,16.0
15,https://pcpartpicker.com/product/zBTzK8/silicon-power-xpower-turbine-16-gb-2-x-8-gb-ddr4-3200-memory-sp016gxlzu320bda,https://cdna.pcpartpicker.com/static/forever/images/product/3480c4aef651ddb7b25bd3ac1cab1d31.256p.jpg,silicon power xpower turbine 16 gb,DDR4-3200,2 x 8GB,$2.936,"Color
Blue",10.0,16.0
16,https://pcpartpicker.com/product/W6ndnQ/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3200-memory-cmk32gx4m2e3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/ae9c14173c768f2fa9ad4d3c957e94a0.256p.jpg,corsair vengeance lpx 32 gb,DDR4-3200,2 x 16GB,$3.687,"Color
Black / Yellow",10.0,16.0
17,https://pcpartpicker.com/product/yZJmP6/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-5000-cl18-memory-cmk16gx4m2z5000c18,https://cdna.pcpartpicker.com/static/forever/images/product/eb2f3e101eccd2db0a87c6bc711e0c92.256p.jpg,corsair vengeance lpx 16 gb,DDR4-5000,2 x 8GB,,"Color
Black / Yellow",7.2,18.0
18,https://pcpartpicker.com/product/n6RgXL/gskill-ripjaws-v-16-gb-2-x-8-gb-ddr4-3600-memory-f4-3600c18d-16gvk,https://cdna.pcpartpicker.com/static/forever/images/product/e5e3c1ef6198d9cbf66712ed5a0f45f0.256p.jpg,g.skill ripjaws v 16 gb,DDR4-3600,2 x 8GB,$3.624,"Color
Black",10.0,18.0
19,https://pcpartpicker.com/product/RXGbt6/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-f5-6400j3239g16gx2-tz5rk,https://cdna.pcpartpicker.com/static/forever/images/product/5468241c2bc267e0ebc4ed037b0d02b6.256p.jpg,g.skill trident z5 rgb 32 gb,DDR5-6400,2 x 16GB,,"Color
Black",10.0,32.0
20,https://pcpartpicker.com/product/nyYWGX/corsair-dominator-platinum-128gb-8-x-16gb-ddr4-3200-memory-cmd128gx4m8b3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/6c5f6ca4d00a7bd353ba6feee665f888.256p.jpg,corsair dominator platinum 128 gb,DDR4-3200,8 x 16GB,$28.347,"Color
Black / Silver",10.0,16.0
21,https://pcpartpicker.com/product/XWGnTW/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3600-memory-cmw16gx4m2d3600c18,https://cdna.pcpartpicker.com/static/forever/images/product/2acf8a36c3350a47689e36ee924c80f7.256p.jpg,corsair vengeance rgb pro 16 gb,DDR4-3600,2 x 8GB,$5.187,"Color
Black",10.0,18.0
22,https://pcpartpicker.com/product/HPYmP6/kingston-fury-beast-32-gb-2-x-16-gb-ddr5-4800-cl38-memory-kf548c38bbk2-32,https://cdna.pcpartpicker.com/static/forever/images/product/4108ce94c499008912266b2f019d061b.256p.jpg,kingston fury beast 32 gb,DDR5-4800,2 x 16GB,$5.781,"Color
Black / Silver",15.833,38.0
23,https://pcpartpicker.com/product/3yQG3C/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3200-memory-cmw32gx4m4c3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/4c2ef123fb2d1ef82864c76341f83e53.256p.jpg,corsair vengeance rgb pro 32 gb,DDR4-3200,4 x 8GB,$4.781,"Color
Black",10.0,16.0
24,https://pcpartpicker.com/product/jxH8TW/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c16d-32gtzrc,https://cdna.pcpartpicker.com/static/forever/images/product/651e52933a7f98c203f3f1a88ff442cb.256p.jpg,g.skill trident z rgb 32 gb,DDR4-3600,2 x 16GB,$5.468,"Color
Black",8.889,16.0
25,https://pcpartpicker.com/product/mpx2FT/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-3200-memory-cmk16gx4m2e3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/ae9c14173c768f2fa9ad4d3c957e94a0.256p.jpg,corsair vengeance lpx 16 gb,DDR4-3200,2 x 8GB,$4.124,"Color
Black",10.0,16.0
26,https://pcpartpicker.com/product/BxTzK8/crucial-ballistix-16-gb-2-x-8-gb-ddr4-3200-memory-bl2k8g32c16u4b,https://cdna.pcpartpicker.com/static/forever/images/product/aa34b3c28154431c4b8ebd2f90a647e4.256p.jpg,crucial ballistix 16 gb,DDR4-3200,2 x 8GB,$5.064,"Color
Black",10.0,16.0
27,https://pcpartpicker.com/product/ckJgXL/team-t-create-classic-16-gb-2-x-8-gb-ddr4-3200-cl22-memory-ttccd416g3200hc22dc01,https://cdna.pcpartpicker.com/static/forever/images/product/c55feafbcea07e706822193c6d344a84.256p.jpg,teamgroup t-create classic 16 gb,DDR4-3200,2 x 8GB,$2.984,"Color
Silver",13.75,22.0
28,https://pcpartpicker.com/product/zcH8TW/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c16d-32gvkc,https://cdna.pcpartpicker.com/static/forever/images/product/6bd09f5257f27371c8ebf94b3a331452.256p.jpg,g.skill ripjaws v 32 gb,DDR4-3600,2 x 16GB,$4.375,"Color
Black",8.889,16.0
29,https://pcpartpicker.com/product/XDXJ7P/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6200-cl36-memory-cmt32gx5m2x6200c36,https://cdna.pcpartpicker.com/static/forever/images/product/12b105580222aba6ee81efdb1addc00f.256p.jpg,corsair dominator platinum rgb 32 gb,DDR5-6200,2 x 16GB,$11.250,"Color
Black",11.613,36.0
30,https://pcpartpicker.com/product/gRMTwP/gskill-trident-z-rgb-64-gb-2-x-32-gb-ddr4-3600-memory-f4-3600c18d-64gtzr,https://cdna.pcpartpicker.com/static/forever/images/product/712c928dba9edee5be3380b33b612b50.256p.jpg,g.skill trident z rgb 64 gb,DDR4-3600,2 x 32GB,$4.140,"Color
Black",10.0,18.0
31,https://pcpartpicker.com/product/TBfFf7/team-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tf4d416g3600hc18jdc01,https://cdna.pcpartpicker.com/static/forever/images/product/407b6b1ede8e4f885d02f2bcf32ed131.256p.jpg,teamgroup t-force delta rgb 16 gb,DDR4-3600,2 x 8GB,$4.374,"Color
White",10.0,18.0
32,https://pcpartpicker.com/product/vZrmP6/corsair-vengeance-rgb-pro-32gb-4-x-8gb-ddr4-3200-memory-cmw32gx4m4c3200c16w,https://cdna.pcpartpicker.com/static/forever/images/product/4a3188102447720082ab1fc63606662f.256p.jpg,corsair vengeance rgb pro 32 gb,DDR4-3200,4 x 8GB,$4.781,"Color
White",10.0,16.0
33,https://pcpartpicker.com/product/mcH8TW/gskill-aegis-16-gb-2-x-8-gb-ddr4-3200-memory-f4-3200c16d-16gis,https://cdna.pcpartpicker.com/static/forever/images/product/9e003e10740c0e04136649de59fa2ab5.256p.jpg,g.skill aegis 16 gb,DDR4-3200,2 x 8GB,$3.437,"Color
Red / Black",10.0,16.0
34,https://pcpartpicker.com/product/ZZD7YJ/corsair-dominator-platinum-rgb-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-cmt64gx5m2b5200c40,https://cdna.pcpartpicker.com/static/forever/images/product/4c201639021aacf174e4a7cae917dab8.256p.jpg,corsair dominator platinum rgb 64 gb,DDR5-5200,2 x 32GB,$8.125,"Color
Black",15.385,40.0
35,https://pcpartpicker.com/product/7Wytt6/team-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tf3d416g3600hc18jdc01,https://cdna.pcpartpicker.com/static/forever/images/product/a57460b491bfa8f2ffbee96d83b0941b.256p.jpg,teamgroup t-force delta rgb 16 gb,DDR4-3600,2 x 8GB,$4.499,"Color
Black",10.0,18.0
36,https://pcpartpicker.com/product/k2mFf7/corsair-vengeance-lpx-64-gb-2-x-32-gb-ddr4-3200-memory-cmk64gx4m2e3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/ef76582ad70db194abfb960a5e7d6add.256p.jpg,corsair vengeance lpx 64 gb,DDR4-3200,2 x 32GB,$3.437,"Color
Black / Yellow",10.0,16.0
37,https://pcpartpicker.com/product/27TzK8/corsair-vengeance-rgb-pro-32-gb-2-x-16-gb-ddr4-3200-memory-cmw32gx4m2e3200c16,https://cdna.pcpartpicker.com/static/forever/images/product/e508c7c5a301831579045f9fda179aac.256p.jpg,corsair vengeance rgb pro 32 gb,DDR4-3200,2 x 16GB,$4.187,"Color
Black",10.0,16.0
38,https://pcpartpicker.com/product/ybrcCJ/gskill-tridentz-rgb-16gb-2-x-8gb-ddr4-3200-memory-f4-3200c16d-16gtzr,https://m.media-amazon.com/images/I/41W2Vvt5MoL.jpg,g.skill trident z rgb 16 gb,DDR4-3200,2 x 8GB,$4.874,"Color
Black",10.0,16.0
39,https://pcpartpicker.com/product/6cZzK8/corsair-vengeance-lpx-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-cmk16gx4m2d3600c16,https://cdna.pcpartpicker.com/static/forever/images/product/a6bc524a20044391ce45243b01ea1694.256p.jpg,corsair vengeance lpx 16 gb,DDR4-3600,2 x 8GB,$4.687,"Color
Black / Yellow",8.889,16.0
40,https://pcpartpicker.com/product/zgpmP6/corsair-vengeance-rgb-pro-16-gb-2-x-8-gb-ddr4-3600-memory-cmw16gx4m2d3600c18w,https://cdna.pcpartpicker.com/static/forever/images/product/e2d6ff067a5e1c2e9e019e811704e195.256p.jpg,corsair vengeance rgb pro 16 gb,DDR4-3600,2 x 8GB,$5.312,"Color
White",10.0,18.0
41,https://pcpartpicker.com/product/x77G3C/gskill-trident-z5-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32gx2-tz5rs,https://cdna.pcpartpicker.com/static/forever/images/product/44cd07d2aed82a27d4d6119d4f7d93f6.256p.jpg,g.skill trident z5 rgb 64 gb,DDR5-6000,2 x 32GB,,"Color
White / Black",10.0,30.0
42,https://pcpartpicker.com/product/B8QcCJ/silicon-power-gaming-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-sp032gxlzu320bdaj7,https://m.media-amazon.com/images/I/51w2AbYQhcS.jpg,silicon power gaming 32 gb,DDR4-3200,2 x 16GB,$2.655,"Color
Black",10.0,16.0
43,https://pcpartpicker.com/product/sNrmP6/gskill-trident-z-royal-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c19d-32gtrs,https://cdna.pcpartpicker.com/static/forever/images/product/5f0811018cd80527d23610ce976a39ce.256p.jpg,g.skill trident z royal 32 gb,DDR4-3600,2 x 16GB,$4.781,"Color
Silver",10.556,19.0
44,https://pcpartpicker.com/product/cfVmP6/corsair-vengeance-rgb-rt-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-cmn32gx4m2z3600c16,https://cdna.pcpartpicker.com/static/forever/images/product/18d515b5e9b6de9484ac9eb7901c119c.256p.jpg,corsair vengeance rgb rt 32 gb,DDR4-3600,2 x 16GB,$4.625,"Color
Black",8.889,16.0
45,https://pcpartpicker.com/product/dHjJ7P/gskill-trident-z-rgb-32gb-2-x-16gb-ddr4-3200-memory-f4-3200c16d-32gtzrx,https://cdna.pcpartpicker.com/static/forever/images/product/00963d6b0a92c53e1e3c5c6de47d238f.256p.jpg,g.skill trident z rgb 32 gb,DDR4-3200,2 x 16GB,$4.031,"Color
Black",10.0,16.0
46,https://pcpartpicker.com/product/6YfnTW/kingston-fury-beast-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-kf432c16bbk216,https://cdna.pcpartpicker.com/static/forever/images/product/f5b1674c2d725945298cd1f11d305fb7.256p.jpg,kingston fury beast 16 gb,DDR4-3200,2 x 8GB,$4.439,"Color
Black",10.0,16.0
47,https://pcpartpicker.com/product/DtFbt6/gskill-trident-z5-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32gx2-tz5rk,https://cdna.pcpartpicker.com/static/forever/images/product/a007d2df78aaa2d26d69d7e2697863ed.256p.jpg,g.skill trident z5 rgb 64 gb,DDR5-6000,2 x 32GB,,"Color
Black",10.0,30.0
48,https://pcpartpicker.com/product/dqbTwP/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-4000-cl18-memory-f4-4000c18d-32gvk,https://cdna.pcpartpicker.com/static/forever/images/product/dcd11301eb1903a0859237240193174b.256p.jpg,g.skill ripjaws v 32 gb,DDR4-4000,2 x 16GB,$3.906,"Color
Black",9.0,18.0
49,https://pcpartpicker.com/product/p7Z9TW/kingston-fury-beast-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-kf552c40bbk2-32,https://cdna.pcpartpicker.com/static/forever/images/product/4108ce94c499008912266b2f019d061b.256p.jpg,kingston fury beast 32 gb,DDR5-5200,2 x 16GB,$6.047,"Color
Black / Silver",15.385,40.0
50,https://pcpartpicker.com/product/X7xbt6/corsair-vengeance-rgb-pro-64-gb-4-x-16-gb-ddr4-3600-cl18-memory-cmw64gx4m4d3600c18,https://cdna.pcpartpicker.com/static/forever/images/product/d851f1857c811d660d397c40970b77b8.256p.jpg,corsair vengeance rgb pro 64 gb,DDR4-3600,4 x 16GB,$4.078,"Color
Black",10.0,18.0
51,https://pcpartpicker.com/product/9fgFf7/kingston-fury-beast-16-gb-2-x-8-gb-ddr5-4800-cl38-memory-kf548c38bbk2-16,https://cdna.pcpartpicker.com/static/forever/images/product/e5b36206d27e6d780584db76eadc621f.256p.jpg,kingston fury beast 16 gb,DDR5-4800,2 x 8GB,$6.718,"Color
Black",15.833,38.0
52,https://pcpartpicker.com/product/cgGnTW/gskill-trident-z-rgb-128-gb-4-x-32-gb-ddr4-4000-cl18-memory-f4-4000c18q-128gtzr,https://cdna.pcpartpicker.com/static/forever/images/product/ee2f17c440aba9ff83d0daa259958e25.256p.jpg,g.skill trident z rgb 128 gb,DDR4-4000,4 x 32GB,,"Color
Black",9.0,18.0
53,https://pcpartpicker.com/product/QBrYcf/kingston-hyperx-fury-16-gb-2-x-8-gb-ddr4-3200-memory-hx432c16fb3k216,https://cdna.pcpartpicker.com/static/forever/images/product/253be8362d567f55b4ce7672e42a6cb2.256p.jpg,kingston hyperx fury 16 gb,DDR4-3200,2 x 8GB,,"Color
Black / Silver",10.0,16.0
54,https://pcpartpicker.com/product/XJYWGX/gskill-aegis-8gb-1-x-8gb-ddr4-3000-memory-f4-3000c16s-8gisb,https://m.media-amazon.com/images/I/315oQw5udhL.jpg,g.skill aegis 8 gb,DDR4-3000,1 x 8GB,$3.749,"Color
Black / Red",10.667,16.0
55,https://pcpartpicker.com/product/v3FKHx/patriot-viper-steel-32-gb-2-x-16-gb-ddr4-3200-cl16-memory-pvs432g320c6k,https://m.media-amazon.com/images/I/41iq9x3y0kL.jpg,patriot viper steel 32 gb,DDR4-3200,2 x 16GB,$2.968,"Color
Silver / Black",10.0,16.0
56,https://pcpartpicker.com/product/JgLwrH/gskill-trident-z-neo-16-gb-2-x-8-gb-ddr4-3600-cl16-memory-f4-3600c16d-16gtznc,https://cdna.pcpartpicker.com/static/forever/images/product/d62078e82b57dca6362b1485f39e1064.256p.jpg,g.skill trident z neo 16 gb,DDR4-3600,2 x 8GB,$6.874,"Color
Black / Silver",8.889,16.0
57,https://pcpartpicker.com/product/hCWzK8/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6600-cl34-memory-f5-6600j3440g16gx2-tz5rk,https://cdna.pcpartpicker.com/static/forever/images/product/56a12aee0b658701128432341d027cb3.256p.jpg,g.skill trident z5 rgb 32 gb,DDR5-6600,2 x 16GB,$14.375,"Color
Black",10.303,34.0
58,https://pcpartpicker.com/product/9392FT/corsair-vengeance-lpx-32-gb-2-x-16-gb-ddr4-3600-cl16-memory-cmk32gx4m2d3600c16,https://cdna.pcpartpicker.com/static/forever/images/product/3e57f6f6fea599e8e36488d325102044.256p.jpg,corsair vengeance lpx 32 gb,DDR4-3600,2 x 16GB,$4.375,"Color
Black / Yellow",8.889,16.0
59,https://pcpartpicker.com/product/LGD7YJ/gskill-trident-z-rgb-32-gb-2-x-16-gb-ddr4-4400-cl19-memory-f4-4400c19d-32gtzr,https://cdna.pcpartpicker.com/static/forever/images/product/4150e725707bc2e66573b16a0a0be45d.256p.jpg,g.skill trident z rgb 32 gb,DDR4-4400,2 x 16GB,$5.000,"Color
Black",8.636,19.0
60,https://pcpartpicker.com/product/6wGxFT/team-t-force-vulcan-z-16-gb-2-x-8-gb-ddr4-3000-memory-tlzgd416g3000hc16cdc01,https://cdna.pcpartpicker.com/static/forever/images/product/e34fd6fab366ca03f96fcd702939a2ab.256p.jpg,teamgroup t-force vulcan z 16 gb,DDR4-3000,2 x 8GB,$4.409,"Color
Silver / Black",10.667,16.0
61,https://pcpartpicker.com/product/mCHRsY/patriot-viper-steel-16-gb-2-x-8-gb-ddr4-3200-cl16-memory-pvs416g320c6k,https://cdna.pcpartpicker.com/static/forever/images/product/a6d150a1a9e9ad94874551eee42573e4.256p.jpg,patriot viper steel 16 gb,DDR4-3200,2 x 8GB,$3.749,"Color
Silver / Black",10.0,16.0
62,https://pcpartpicker.com/product/GkJgXL/team-t-create-expert-32-gb-2-x-16-gb-ddr4-3600-cl18-memory-ttced432g3600hc18jdc01,https://m.media-amazon.com/images/I/41QiqjSqj0L.jpg,teamgroup t-create expert 32 gb,DDR4-3600,2 x 16GB,$3.125,"Color
Black",10.0,18.0
63,https://pcpartpicker.com/product/Hsxbt6/adata-xpg-spectrix-d60g-16-gb-2-x-8-gb-ddr4-3200-memory-ax4u320038g16a-dt60,https://cdna.pcpartpicker.com/static/forever/images/product/a881e3433b353661a219670b7aa8fc1d.256p.jpg,adata xpg spectrix d60g 16 gb,DDR4-3200,2 x 8GB,$4.374,Color,10.0,16.0
64,https://pcpartpicker.com/product/8t97YJ/team-t-force-vulcan-tuf-gaming-allian-16gb-2-x-8gb-ddr4-3200-memory-tltyd416g3200hc16cdc01,https://cdna.pcpartpicker.com/static/forever/images/product/b880042150d9c941a0528e7c244af4e6.256p.jpg,teamgroup t-force vulcan tuf gaming alliance 16 gb,DDR4-3200,2 x 8GB,$3.311,"Color
Gold / Black",10.0,16.0
65,https://pcpartpicker.com/product/GVKKHx/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6600-cl32-memory-cmt32gx5m2x6600c32,https://cdna.pcpartpicker.com/static/forever/images/product/80d3d3bd860b72c7ebcce698e93664cd.256p.jpg,corsair dominator platinum rgb 32 gb,DDR5-6600,2 x 16GB,$12.656,"Color
Black",9.697,32.0
66,https://pcpartpicker.com/product/sMbkcf/corsair-memory-cmk8gx4m1a2400c16,https://cdna.pcpartpicker.com/static/forever/images/product/ef1c9d46308283f227a0ba51e4179ff1.256p.jpg,corsair vengeance lpx 8 gb,DDR4-2400,1 x 8GB,$4.124,"Color
Black / Yellow",13.333,16.0
67,https://pcpartpicker.com/product/gCCFf7/crucial-ballistix-32-gb-2-x-16-gb-ddr4-3200-memory-bl2k16g32c16u4b,https://cdna.pcpartpicker.com/static/forever/images/product/aa34b3c28154431c4b8ebd2f90a647e4.256p.jpg,crucial ballistix 32 gb,DDR4-3200,2 x 16GB,$4.343,"Color
Black",10.0,16.0
68,https://pcpartpicker.com/product/8BLwrH/gskill-aegis-32-gb-2-x-16-gb-ddr4-3200-memory-f4-3200c16d-32gis,https://cdna.pcpartpicker.com/static/forever/images/product/9e003e10740c0e04136649de59fa2ab5.256p.jpg,g.skill aegis 32 gb,DDR4-3200,2 x 16GB,$3.031,"Color
Red / Black",10.0,16.0
69,https://pcpartpicker.com/product/NmDkcf/gskill-trident-z-rgb-32-gb-4-x-8-gb-ddr4-3600-memory-f4-3600c18q-32gtzr,https://cdna.pcpartpicker.com/static/forever/images/product/cab69a941e326a42471ce1a431b1da7b.256p.jpg,g.skill trident z rgb 32 gb,DDR4-3600,4 x 8GB,$5.156,"Color
Black",10.0,18.0
70,https://pcpartpicker.com/product/kmBhP6/gskill-ripjaws-v-64-gb-2-x-32-gb-ddr4-3600-memory-f4-3600c18d-64gvk,https://cdna.pcpartpicker.com/static/forever/images/product/f32933ead8c97b0d50b26c83dc02ae6c.256p.jpg,g.skill ripjaws v 64 gb,DDR4-3600,2 x 32GB,$3.656,"Color
Black",10.0,18.0
71,https://pcpartpicker.com/product/768bt6/team-vulcan-z-16-gb-2-x-8-gb-ddr4-3600-cl18-memory-tlzgd416g3600hc18jdc01,https://cdna.pcpartpicker.com/static/forever/images/product/91c32e3300ee43e4f4c657d27e0d2a9b.256p.jpg,teamgroup vulcan z 16 gb,DDR4-3600,2 x 8GB,$3.499,"Color
Black",10.0,18.0
72,https://pcpartpicker.com/product/Zz3H99/team-t-force-delta-rgb-16-gb-2-x-8-gb-ddr4-3200-memory-tf4d416g3200hc16cdc01,https://cdna.pcpartpicker.com/static/forever/images/product/427dea81b21fb0e208f93a88f10d58e4.256p.jpg,teamgroup t-force delta rgb 16 gb,DDR4-3200,2 x 8GB,$4.311,"Color
White",10.0,16.0
73,https://pcpartpicker.com/product/nvjNnQ/gskill-ripjaws-v-32-gb-2-x-16-gb-ddr4-3600-memory-f4-3600c18d-32gvk,https://cdna.pcpartpicker.com/static/forever/images/product/6bd09f5257f27371c8ebf94b3a331452.256p.jpg,g.skill ripjaws v 32 gb,DDR4-3600,2 x 16GB,$3.437,"Color
Black",10.0,18.0
74,https://pcpartpicker.com/product/kChmP6/corsair-dominator-platinum-rgb-32-gb-4-x-8-gb-ddr4-3600-cl18-memory-cmt32gx4m4c3600c18w,https://cdna.pcpartpicker.com/static/forever/images/product/077a9acc38bca9130045fce6a2940df9.256p.jpg,corsair dominator platinum rgb 32 gb,DDR4-3600,4 x 8GB,$7.156,"Color
White",10.0,18.0
75,https://pcpartpicker.com/product/HVwqqs/crucial-64gb-1-x-64gb-registered-ddr4-2400-memory-ct64g4lfq424a,https://m.media-amazon.com/images/I/31gnjtRp2aL.jpg,crucial ct64g4lfq424a 64 gb,DDR4-2400,1 x 64GB,$19.965,"Color
Black / Green",14.167,17.0
76,https://pcpartpicker.com/product/YBWzK8/corsair-vengeance-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmk32gx5m2b5200c40,https://m.media-amazon.com/images/I/41jJSPS8W7L.jpg,corsair vengeance 32 gb,DDR5-5200,2 x 16GB,$6.031,"Color
Black",15.385,40.0
