,Name_URL,Name,Name1,CoreCount,PerformanceCoreClock,PerformanceBoostClock,TDP,IntegratedGraphics,SMT
946,https://pcpartpicker.com/product/m9H323/intel-cpu-hh80557ph0462m,https://cdna.pcpartpicker.com/static/forever/images/product/0354bc5818ac58069358e5324d7b4cc1.256p.jpg,intel core 2 duo e6400,2,2.13,,65.0,None,No
947,https://pcpartpicker.com/product/Nt2kcf/intel-cpu-hh80557pj0804mg,https://m.media-amazon.com/images/I/41maR111DsL.jpg,intel core 2 duo e6850,2,3.0,,65.0,None,No
948,https://pcpartpicker.com/product/p6fp99/intel-cpu-eu80570pj0736m,https://m.media-amazon.com/images/I/41-QX0buUuL.jpg,intel core 2 duo e8300,2,2.83,,65.0,None,No
949,https://pcpartpicker.com/product/L3JwrH/intel-cpu-bx80616i5670,https://cdna.pcpartpicker.com/static/forever/images/product/6f846335e0d9ffac6f183d9cc9c6f2ca.256p.jpg,intel core i5-670,2,3.46,,73.0,Intel HD Graphics,Yes
950,https://pcpartpicker.com/product/M9H323/intel-cpu-bx80616i5680,https://cdna.pcpartpicker.com/static/forever/images/product/860f8b3185aee8d9cc615780942afd58.256p.jpg,intel core i5-680,2,3.6,,73.0,Intel HD Graphics,Yes
951,https://pcpartpicker.com/product/4HFPxr/intel-cpu-bx80580q8300,https://m.media-amazon.com/images/I/41FhAuZ3wZL.jpg,intel core 2 quad q8300,4,2.5,,95.0,None,No
952,https://pcpartpicker.com/product/vBR48d/intel-cpu-at80569pj073n,https://m.media-amazon.com/images/I/51KU8Ilhp4L.jpg,intel core 2 quad q9550,4,2.83,,95.0,None,No
953,https://pcpartpicker.com/product/TVK7YJ/amd-cpu-hdz565wfgmbox,https://images-na.ssl-images-amazon.com/images/I/51%2BAByms%2B6L.jpg,amd phenom ii x2 565 black,2,3.4,,80.0,None,No
954,https://pcpartpicker.com/product/Kpw323/intel-cpu-bx80571e6700,https://images-fe.ssl-images-amazon.com/images/I/41ND%2BOuTN0L.jpg,intel pentium e6700,2,3.2,,65.0,None,No
955,https://pcpartpicker.com/product/LVzv6h/intel-cpu-bx80571e6800,https://m.media-amazon.com/images/I/31dnsaaV-3L.jpg,intel pentium e6800,2,3.333,,65.0,None,No
956,https://pcpartpicker.com/product/jYFPxr/amd-cpu-hdz975fbgmbox,https://images-na.ssl-images-amazon.com/images/I/51rsvB7sGlL.jpg,amd phenom ii x4 975,4,3.6,,125.0,None,No
957,https://pcpartpicker.com/product/wJ3RsY/amd-cpu-adx460wfgmbox,https://images-na.ssl-images-amazon.com/images/I/41XjKO8AcqL.jpg,amd athlon ii x3 460,3,3.4,,95.0,None,No
958,https://pcpartpicker.com/product/gLQypg/amd-cpu-sdx130hbk12gm,https://pcpartpicker.com/static/forever/img/no-image.png,amd sempron 130,1,2.6,,45.0,None,No
959,https://pcpartpicker.com/product/DVvRsY/intel-cpu-bx80623i52405s,https://images-na.ssl-images-amazon.com/images/I/51W4ZortllL.jpg,intel core i5-2405s,4,2.5,,65.0,Intel HD Graphics 3000,No
960,https://pcpartpicker.com/product/dTyFf7/amd-cpu-ad3400ojgxbox,https://m.media-amazon.com/images/I/510UJXeQc+L.jpg,amd a4-3400,2,2.7,,65.0,Radeon HD 6410D,No
961,https://pcpartpicker.com/product/sVNp99/amd-cpu-hde00zfbk6dgr,https://pcpartpicker.com/static/forever/img/no-image.png,amd phenom ii x6 1100t black,6,3.3,,125.0,None,No
962,https://pcpartpicker.com/product/bTK7YJ/amd-cpu-ad641xwngxbox,https://images-na.ssl-images-amazon.com/images/I/412lL5pCbXL.jpg,amd athlon ii x4 641,4,2.8,,100.0,None,No
963,https://pcpartpicker.com/product/zdZQzy/intel-cpu-bx80623e31235,https://images-na.ssl-images-amazon.com/images/I/51CiV9l89cL.jpg,intel xeon e3-1235,4,3.2,,95.0,Intel HD Graphics,Yes
964,https://pcpartpicker.com/product/k37wrH/intel-cpu-bx80637e31280v2,https://images-na.ssl-images-amazon.com/images/I/51CiV9l89cL.jpg,intel xeon e3-1280,4,3.5,,95.0,None,Yes
965,https://pcpartpicker.com/product/VXK7YJ/amd-cpu-ad340xokhjbox,https://m.media-amazon.com/images/I/41NrWChGTnL.jpg,amd athlon x2 340,2,3.2,,65.0,None,No
966,https://pcpartpicker.com/product/gw9KHx/amd-cpu-ad679kwohlbox,https://images-na.ssl-images-amazon.com/images/I/51tDfFY2MKL.jpg,amd a10-6790k,4,4.0,4.3,100.0,Radeon HD 8670D,No
967,https://pcpartpicker.com/product/c9sKHx/amd-cpu-ad642kokhlbox,https://m.media-amazon.com/images/I/41mOTJL61hL.jpg,amd a6-6420k,2,4.0,4.2,65.0,Radeon HD 8000 Series,No
968,https://pcpartpicker.com/product/wYphP6/amd-cpu-sd198xojgxbox,https://pcpartpicker.com/static/forever/img/no-image.png,amd sempron x2 198,2,2.5,,65.0,None,No
969,https://pcpartpicker.com/product/kfK7YJ/amd-cpu-sdx190hdk22gm,https://pcpartpicker.com/static/forever/img/no-image.png,amd sempron x2 190,2,2.5,,45.0,None,No
970,https://pcpartpicker.com/product/JwMFf7/amd-cpu-ad7800ybi44ja,https://pcpartpicker.com/static/forever/img/no-image.png,amd a10-7800,4,3.5,3.9,65.0,Radeon R7 (on-die),No
971,https://pcpartpicker.com/product/RFw323/amd-cpu-ad6300oka23hl,https://m.media-amazon.com/images/I/41XO6cBa-BL.jpg,amd a4-6300,2,3.7,3.9,65.0,Radeon HD 8370D,No
972,https://pcpartpicker.com/product/yFQypg/intel-cpu-bx80623g470,https://m.media-amazon.com/images/I/51o1kqzRRsL.jpg,intel celeron g470,1,2.0,,35.0,Intel HD Graphics,Yes
973,https://pcpartpicker.com/product/4NJwrH/amd-cpu-fd4200frw4kgu,https://pcpartpicker.com/static/forever/img/no-image.png,amd fx-4200,4,3.3,,125.0,None,No
974,https://pcpartpicker.com/product/hkkD4D/intel-cpu-cm8062107184308,https://cdna.pcpartpicker.com/static/forever/images/product/e722d681421475648581c166821b84ca.med.256p.jpg,intel xeon e5-2687w,8,3.1,3.8,150.0,None,Yes
975,https://pcpartpicker.com/product/4mPzK8/amd-cpu-ad450xybi23ja,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon x2 450,2,3.5,3.9,65.0,None,No
976,https://pcpartpicker.com/product/DXs8TW/intel-cpu-cm8064401548111,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e5-1650 v3,6,3.5,3.8,140.0,None,Yes
977,https://pcpartpicker.com/product/DKFPxr/intel-cpu-cm8063701098101,https://m.media-amazon.com/images/I/512+m-pCXCL.jpg,intel xeon e3-1230 v2,4,3.3,,69.0,None,Yes
978,https://pcpartpicker.com/product/P7YWGX/intel-cpu-cm8063701137900,https://m.media-amazon.com/images/I/41ZPGAba2sL.jpg,intel core i3-3240,2,3.4,,55.0,Intel HD Graphics 2500,Yes
979,https://pcpartpicker.com/product/dTWrxr/amd-cpu-fd8310wmw8khk,https://pcpartpicker.com/static/forever/img/no-image.png,amd fx-8310,8,3.4,4.3,95.0,None,No
980,https://pcpartpicker.com/product/pf98TW/intel-cpu-bx80662i36300t,https://cdna.pcpartpicker.com/static/forever/images/product/658d653a249ceebe43a5968afb50ad77.256p.jpg,intel core i3-6300t,2,3.3,,35.0,Intel HD Graphics 530,Yes
981,https://pcpartpicker.com/product/khgPxr/intel-cpu-bxc80662i56500t,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i5-6500t,4,2.5,3.1,35.0,Intel HD Graphics 530,No
982,https://pcpartpicker.com/product/f68H99/intel-cpu-cm8066201934909,https://m.media-amazon.com/images/I/51niI34PUXL.jpg,intel xeon e3-1275 v5,4,3.6,4.0,80.0,Intel HD Graphics P530,Yes
983,https://pcpartpicker.com/product/LhtWGX/intel-cpu-cm8066201934913,https://m.media-amazon.com/images/I/51niI34PUXL.jpg,intel xeon e3-1245 v5,4,3.5,3.9,80.0,Intel HD Graphics P530,Yes
984,https://pcpartpicker.com/product/qBjWGX/intel-cpu-cm8064601482506,https://cdna.pcpartpicker.com/static/forever/images/product/4392c80cfcac08275cd037bdc7f1a91b.256p.jpg,intel pentium g3260,2,3.3,,53.0,Intel HD Graphics,No
985,https://pcpartpicker.com/product/7tnG3C/amd-cpu-ad786kybi44jc,https://pcpartpicker.com/static/forever/img/no-image.png,amd a10-7860k,4,3.6,4.0,65.0,Radeon R7 (on-die),No
986,https://pcpartpicker.com/product/FRvZxr/amd-cpu-ad789kxdi44jc,https://pcpartpicker.com/static/forever/img/no-image.png,amd a10-7890k,4,4.1,4.3,95.0,Radeon R7 (on-die),No
987,https://pcpartpicker.com/product/RrDzK8/amd-cpu-ad880kxbi44jc,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon x4 880k,4,4.0,4.2,95.0,None,No
988,https://pcpartpicker.com/product/bBjWGX/intel-cpu-bx80660e52695v4,https://m.media-amazon.com/images/I/51u2izJeQ4L.jpg,intel xeon e5-2695 v4,18,2.1,3.3,120.0,None,Yes
989,https://pcpartpicker.com/product/8ntWGX/intel-cpu-cm8064401545904,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e5-2658 v3,12,2.2,2.9,105.0,None,Yes
990,https://pcpartpicker.com/product/Zgbkcf/intel-cpu-bxc80671i76800k,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i7-6800k,6,3.4,3.6,140.0,None,Yes
991,https://pcpartpicker.com/product/wGL7YJ/intel-cpu-bxc80671i76950x,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i7-6950x,10,3.0,3.5,140.0,None,Yes
992,https://pcpartpicker.com/product/ZFs8TW/amd-fx-6350-39ghz-6-core-processor-fd6350frhkhbx,https://cdna.pcpartpicker.com/static/forever/images/product/a00d61cff204084081cdafdb26f36d1e.256p.jpg,amd fx-6350,6,3.9,,125.0,None,No
993,https://pcpartpicker.com/product/rjs8TW/intel-pentium-g4620-37ghz-dual-core-oemtray-processor-cm8067703015524,https://images-eu.ssl-images-amazon.com/images/I/51f3WDHBplL.jpg,intel pentium g4620,2,3.7,,51.0,Intel HD Graphics 630,Yes
994,https://pcpartpicker.com/product/ksBrxr/intel-core-i5-7400t-24ghz-quad-core-processor-bxc80677i57400t,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i5-7400t,4,2.4,3.0,35.0,Intel HD Graphics 630,No
995,https://pcpartpicker.com/product/MgNypg/intel-core-i7-7700t-29ghz-quad-core-processor-bxc80677i77700t,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i7-7700t,4,2.9,3.8,35.0,Intel HD Graphics 630,Yes
996,https://pcpartpicker.com/product/3cX2FT/intel-core-i7-7740x-43ghz-quad-core-processor-bxc80677i77740x,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i7-7740x,4,4.3,4.5,112.0,None,Yes
997,https://pcpartpicker.com/product/vFzZxr/intel-xeon-e3-1220-v6-30ghz-quad-core-oemtray-processor-cm8067702870812,https://images-eu.ssl-images-amazon.com/images/I/513AaGG3kaL.jpg,intel xeon e3-1220 v6,4,3.0,3.5,72.0,None,No
998,https://pcpartpicker.com/product/hrTrxr/intel-xeon-e3-1225-v6-33ghz-quad-core-oemtray-processor-cm8067702871024,https://cdna.pcpartpicker.com/static/forever/images/product/fa3cfa8408aca56a083f09d198f03e4d.256p.jpg,intel xeon e3-1225 v6,4,3.3,3.7,73.0,Intel HD Graphics P630,No
999,https://pcpartpicker.com/product/KLtWGX/intel-xeon-e3-1270-v6-38ghz-quad-core-oemtray-processor-cm8067702870648,https://m.media-amazon.com/images/I/514qJRME6AL.jpg,intel xeon e3-1270 v6,4,3.8,4.2,72.0,None,Yes
1000,https://pcpartpicker.com/product/9PgzK8/intel-pentium-gold-g5600-39ghz-dual-core-oemtray-processor-cm8068403377513,https://m.media-amazon.com/images/I/51aWiFSUFLL.jpg,intel pentium gold g5600,2,3.9,,54.0,Intel UHD Graphics 630,Yes
1001,https://pcpartpicker.com/product/JfrYcf/intel-core-i5-9500f-3-ghz-6-core-oemtray-processor-cm8068403875414,https://cdna.pcpartpicker.com/static/forever/images/product/ecfb3f0796c1b19602849d9e4e622552.256p.jpg,intel core i5-9500f,6,3.0,4.4,65.0,None,No
1002,https://pcpartpicker.com/product/3ypmP6/intel-core-i3-9350k-4-ghz-quad-core-oemtray-processor-cm8068403376821,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i3-9350k,4,4.0,4.6,91.0,Intel HD Graphics 630,No
1003,https://pcpartpicker.com/product/mbYXsY/intel-cpu-eu80569xj080nl,https://pcpartpicker.com/static/forever/img/no-image.png,intel core 2 extreme qx9650,4,3.0,,130.0,None,No
1004,https://pcpartpicker.com/product/CPZQzy/intel-cpu-bx80623e31275,https://m.media-amazon.com/images/I/51F2u+LMhgL.jpg,intel xeon e3-1275,4,3.4,,95.0,Intel HD Graphics,Yes
1005,https://pcpartpicker.com/product/pfvZxr/intel-cpu-bx80660e52609v4,https://cdna.pcpartpicker.com/static/forever/images/product/644fdf832bb1cdf8d7d313e357abda26.256p.jpg,intel xeon e5-2609 v4,8,1.7,,85.0,None,No
1006,https://pcpartpicker.com/product/4qRgXL/intel-xeon-e-2104g-32-thz-quad-core-oemtray-processor-cm8068403653917,https://cdna.pcpartpicker.com/static/forever/images/product/9e4c9cf1a501c1721f5bdd971ea2c851.256p.jpg,intel xeon e-2104g,4,3.2,,65.0,Intel HD Graphics P630,No
1007,https://pcpartpicker.com/product/zDvRsY/amd-cpu-hdx805wfgibox,https://pcpartpicker.com/static/forever/img/no-image.png,amd phenom ii x4 805,4,2.5,,95.0,None,No
1008,https://pcpartpicker.com/product/ZYZQzy/amd-cpu-hdx920xcgibox,https://m.media-amazon.com/images/I/61wmgoaUiaL.jpg,amd phenom ii x4 920,4,2.8,,125.0,None,No
1009,https://pcpartpicker.com/product/CYZQzy/amd-cpu-ad245ehdgmbox,https://images-na.ssl-images-amazon.com/images/I/418I5mXrAXL.jpg,amd athlon ii x2 245e,2,2.9,,45.0,None,No
1010,https://pcpartpicker.com/product/sGFPxr/amd-cpu-ad260usck23gq,https://m.media-amazon.com/images/I/41ODTHf0d+L.jpg,amd athlon ii x2 260u,2,1.8,,25.0,None,No
1011,https://pcpartpicker.com/product/vJdqqs/amd-cpu-ad600ehdgibox,https://images-na.ssl-images-amazon.com/images/I/41PY7vNQlzL.jpg,amd athlon ii x4 600e,4,2.2,,45.0,None,No
1012,https://pcpartpicker.com/product/HyNp99/amd-cpu-hd705eocgibox,https://m.media-amazon.com/images/I/41EIjRKmGVL.jpg,amd phenom ii x3 705e,3,2.5,,65.0,None,No
1013,https://pcpartpicker.com/product/pcsKHx/amd-cpu-hdz720wfgibox,https://m.media-amazon.com/images/I/41aBVQMahfL.jpg,amd phenom ii x3 720 black,3,2.8,,95.0,None,No
1014,https://pcpartpicker.com/product/ggfp99/amd-cpu-hd905eocgibox,https://images-na.ssl-images-amazon.com/images/I/51p9gCVFukL.jpg,amd phenom ii x4 905e,4,2.5,,65.0,None,No
1015,https://pcpartpicker.com/product/qF6BD3/amd-cpu-hd910eocgmbox,https://images-na.ssl-images-amazon.com/images/I/412p5XJzUPL.jpg,amd phenom ii x4 910e,4,2.6,,65.0,None,No
1016,https://pcpartpicker.com/product/9MH323/intel-cpu-bx80557e1200,https://images-na.ssl-images-amazon.com/images/I/51lxM8o4ODL.jpg,intel celeron e1200,2,1.6,,65.0,None,No
1017,https://pcpartpicker.com/product/HHFPxr/intel-cpu-at80571pg0642m,https://images-eu.ssl-images-amazon.com/images/I/41lGxCB5GHL.jpg,intel pentium e5300,2,2.6,,65.0,None,No
1018,https://pcpartpicker.com/product/pTfp99/intel-cpu-at80571pg0642ml,https://m.media-amazon.com/images/I/41ricmKHdjL.jpg,intel pentium e5300,2,2.6,,65.0,None,No
1019,https://pcpartpicker.com/product/RcsKHx/intel-cpu-bx80557e6320,https://images-na.ssl-images-amazon.com/images/I/41xHk1b2CzL.jpg,intel core 2 duo e6320,2,1.86,,65.0,None,No
1020,https://pcpartpicker.com/product/sTfp99/intel-cpu-at80571ph0773m,https://m.media-amazon.com/images/I/51pVI+cdnNL.jpg,intel core 2 duo e7500,2,2.93,,65.0,None,No
1021,https://pcpartpicker.com/product/yhXfrH/intel-cpu-at80571ph0773ml,https://pcpartpicker.com/static/forever/img/no-image.png,intel core 2 duo e7500,2,2.93,,65.0,None,No
1022,https://pcpartpicker.com/product/JKTmP6/intel-cpu-bx80571e7600,https://images-na.ssl-images-amazon.com/images/I/31AC0KGKokL.jpg,intel core 2 duo e7600,2,3.06,,65.0,None,No
1023,https://pcpartpicker.com/product/nxvRsY/intel-cpu-bx80616i5661,https://images-na.ssl-images-amazon.com/images/I/51CH6-7%2BnoL.jpg,intel core i5-661,2,3.33,,87.0,Intel HD Graphics,Yes
1024,https://pcpartpicker.com/product/GpvRsY/intel-cpu-bx80580q9300,https://m.media-amazon.com/images/I/513J+WIo9JL.jpg,intel core 2 quad q9300,4,2.5,,95.0,None,No
1025,https://pcpartpicker.com/product/p7bp99/intel-cpu-bx80569q9550s,https://images-na.ssl-images-amazon.com/images/I/51Zx2Gky1pL.jpg,intel core 2 quad q9550s,4,2.83,,65.0,None,No
1026,https://pcpartpicker.com/product/x7bp99/intel-cpu-eu80569xl088nl,https://pcpartpicker.com/static/forever/img/no-image.png,intel core 2 extreme qx9770,4,3.2,,136.0,None,No
1027,https://pcpartpicker.com/product/nsNp99/amd-cpu-ad610ehdgmbox,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon ii x4 610e,4,2.4,,45.0,None,No
1028,https://pcpartpicker.com/product/ZxJwrH/intel-cpu-bx80571e5500,https://m.media-amazon.com/images/I/51SBn4O7H5L.jpg,intel pentium e5500,2,2.8,,65.0,None,No
1029,https://pcpartpicker.com/product/vGCwrH/amd-cpu-fd8120wmw8kgu,https://m.media-amazon.com/images/I/518Py-GgU8L.jpg,amd fx-8120,8,3.1,,125.0,None,No
1030,https://pcpartpicker.com/product/HCTmP6/intel-cpu-bx80623g555,https://images-na.ssl-images-amazon.com/images/I/417Lqw6YWXL.jpg,intel celeron g555,2,2.7,,65.0,Intel HD Graphics,No
1031,https://pcpartpicker.com/product/WCfp99/amd-cpu-fd9370fhw8khk,https://images-na.ssl-images-amazon.com/images/I/21w8abXrq-L.jpg,amd fx-9370,8,4.4,4.7,220.0,None,No
1032,https://pcpartpicker.com/product/rT6BD3/intel-cpu-bx80635e52603v2,https://cdna.pcpartpicker.com/static/forever/images/product/2b777979af92e83492d829d47cbb6368.256p.jpg,intel xeon e5-2603 v2,4,1.8,,80.0,None,No
1033,https://pcpartpicker.com/product/jtPfrH/intel-cpu-bx80635e52609v2,https://cdna.pcpartpicker.com/static/forever/images/product/3566a2b4f938d244ff5555cc5ad8fd52.256p.jpg,intel xeon e5-2609 v2,4,2.5,,80.0,None,No
1034,https://pcpartpicker.com/product/HVsKHx/amd-cpu-fd4130frw4mgu,https://m.media-amazon.com/images/I/21I2FKEz8WL.jpg,amd fx-4130,4,3.8,,125.0,None,No
1035,https://pcpartpicker.com/product/vtV48d/intel-cpu-bx80646g1850,https://m.media-amazon.com/images/I/51Nhe27N8ZL.jpg,intel celeron g1850,2,2.9,,53.0,Intel HD Graphics,No
1036,https://pcpartpicker.com/product/4XCwrH/intel-cpu-cm8064601482573,https://pcpartpicker.com/static/forever/img/no-image.png,intel pentium g3258,2,3.2,,53.0,Intel HD Graphics,No
1037,https://pcpartpicker.com/product/xgYXsY/amd-cpu-sdx150hbk13gm,https://m.media-amazon.com/images/I/51gZ0oIS6uL.jpg,amd sempron 150,1,2.9,,45.0,None,No
1038,https://pcpartpicker.com/product/8HV48d/amd-cpu-ad3420ojz22hx,https://pcpartpicker.com/static/forever/img/no-image.png,amd a4-3420,2,2.8,,65.0,Radeon HD 6410D,No
1039,https://pcpartpicker.com/product/Z2qdnQ/amd-cpu-fd4150wmw4kgu,https://pcpartpicker.com/static/forever/img/no-image.png,amd fx-4150,4,4.0,4.1,125.0,None,No
1040,https://pcpartpicker.com/product/YWMFf7/amd-cpu-fd4170frw4kgu,https://pcpartpicker.com/static/forever/img/no-image.png,amd fx-4170,4,4.2,,125.0,None,No
1041,https://pcpartpicker.com/product/nGvRsY/amd-cpu-fd4320wmw4mhk,https://pcpartpicker.com/static/forever/img/no-image.png,amd fx-4320,4,4.0,4.2,95.0,None,No
1042,https://pcpartpicker.com/product/ZFw323/amd-cpu-ad221xojz22gx,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon ii x2 221,2,2.8,,65.0,None,No
1043,https://pcpartpicker.com/product/Gxh9TW/amd-cpu-ed3200ojgxbox,https://pcpartpicker.com/static/forever/img/no-image.png,amd e2-3200,2,2.4,,65.0,Radeon HD 6370D,No
1044,https://pcpartpicker.com/product/gr9KHx/intel-cpu-cm8063501291808,https://m.media-amazon.com/images/I/51S1ptlWCtL.jpg,intel xeon e5-1660 v2,6,3.7,4.0,130.0,None,Yes
1045,https://pcpartpicker.com/product/sWGj4D/amd-cpu-ad530xjah44hm,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon x4 530,4,2.0,,25.0,None,No
1046,https://pcpartpicker.com/product/dfrcCJ/intel-cpu-cm8064401973600,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e5-1620 v3,4,3.5,3.6,140.0,None,Yes
1047,https://pcpartpicker.com/product/vYcMnQ/intel-cpu-cm8064401547809,https://pcpartpicker.com/static/forever/img/no-image.png,intel xeon e5-1680 v3,8,3.2,3.8,140.0,None,Yes
1048,https://pcpartpicker.com/product/tRs8TW/amd-cpu-ad740bybi23ja,https://cdna.pcpartpicker.com/static/forever/images/product/84f585f7daf664ce32ad1c0ad0f87063.256p.jpg,amd pro a6-7400b,2,3.5,3.9,65.0,Radeon R5 (on die),No
1049,https://pcpartpicker.com/product/pMnG3C/amd-cpu-ad780bybi44ja,https://pcpartpicker.com/static/forever/img/no-image.png,amd pro a10-7800b,4,3.5,3.9,65.0,Radeon R7 (on-die),No
1050,https://pcpartpicker.com/product/YttWGX/amd-cpu-sd250xoka23hl,https://pcpartpicker.com/static/forever/img/no-image.png,amd sempron x2 250,2,3.2,3.6,65.0,None,No
1051,https://pcpartpicker.com/product/NTwqqs/intel-cpu-cm8064601562019,https://pcpartpicker.com/static/forever/img/no-image.png,intel pentium g3250,2,3.2,,53.0,Intel HD Graphics,No
1052,https://pcpartpicker.com/product/wFfmP6/intel-cpu-cm8064601482508,https://images-na.ssl-images-amazon.com/images/I/41BQr%2BzsqlL.jpg,intel pentium g3460,2,3.5,,53.0,Intel HD Graphics,No
1053,https://pcpartpicker.com/product/KRs8TW/intel-cpu-cm8064401684201,https://images-na.ssl-images-amazon.com/images/I/511CGtwsIBL.jpg,intel xeon e5-2685 v3,12,2.6,3.3,120.0,None,Yes
1054,https://pcpartpicker.com/product/sD4NnQ/intel-cpu-cm8062107186604,https://m.media-amazon.com/images/I/41WU1ZtzlDL.jpg,intel xeon e5-2609,4,2.4,,80.0,None,No
1055,https://pcpartpicker.com/product/tLkwrH/amd-cpu-hdt65twfk6dgr,https://pcpartpicker.com/static/forever/img/no-image.png,amd phenom ii x6 1065t,6,2.7,,95.0,None,No
1056,https://pcpartpicker.com/product/xj8Zxr/intel-cpu-cm8064601466509,https://m.media-amazon.com/images/I/51tjV9f+PeL.jpg,intel xeon e3-1245 v3,4,3.4,3.8,84.0,Intel HD Graphics P4600,Yes
1057,https://pcpartpicker.com/product/XbjWGX/intel-cpu-cm8064601465605,https://m.media-amazon.com/images/I/41pb7hOk1yS.jpg,intel core i5-4570s,4,2.9,,65.0,Intel HD Graphics 4600,No
1058,https://pcpartpicker.com/product/Ljp323/intel-cpu-cm8064601482520,https://images-na.ssl-images-amazon.com/images/I/41QtNirLJyL.jpg,intel pentium g3470,2,3.6,,53.0,Intel HD Graphics,No
1059,https://pcpartpicker.com/product/TRkwrH/intel-cpu-cm8065802483201,https://images-na.ssl-images-amazon.com/images/I/51ZMybQM3cL.jpg,intel core i5-5675c,4,3.1,3.6,65.0,Iris Pro Graphics 6200,No
1060,https://pcpartpicker.com/product/BNqbt6/intel-cpu-cm8066201927319,https://images-na.ssl-images-amazon.com/images/I/51YefgMhKDL.jpg,intel pentium g4500,2,3.5,,51.0,Intel HD Graphics 530,No
1061,https://pcpartpicker.com/product/j3tWGX/intel-cpu-cm8066201927407,https://m.media-amazon.com/images/I/51YefgMhKDL.jpg,intel pentium g4520,2,3.6,,51.0,Intel HD Graphics 530,No
1062,https://pcpartpicker.com/product/fJbkcf/intel-cpu-cm8066201927506,https://m.media-amazon.com/images/I/41krM2C8MIL.jpg,intel pentium g4400t,2,2.9,,35.0,Intel HD Graphics 510,No
1063,https://pcpartpicker.com/product/4K4NnQ/intel-cpu-cm8066201927512,https://m.media-amazon.com/images/I/41krM2C8MIL.jpg,intel pentium g4500t,2,3.0,,35.0,Intel HD Graphics 530,No
1064,https://pcpartpicker.com/product/zDcMnQ/intel-cpu-bx80662e31240v5,https://cdna.pcpartpicker.com/static/forever/images/product/2a632529a950e5b3707bc97f75ca14a9.256p.jpg,intel xeon e3-1240 v5,4,3.5,3.9,80.0,None,Yes
1065,https://pcpartpicker.com/product/Ty4NnQ/intel-cpu-bx80662e31270v5,https://cdna.pcpartpicker.com/static/forever/images/product/2a632529a950e5b3707bc97f75ca14a9.256p.jpg,intel xeon e3-1270 v5,4,3.6,4.0,80.0,None,Yes
1066,https://pcpartpicker.com/product/468H99/intel-cpu-cm8066201921607,https://cdna.pcpartpicker.com/static/forever/images/product/eebdb4ae111a91526f78c386fcbd04f2.256p.jpg,intel xeon e3-1280 v5,4,3.7,4.0,80.0,None,Yes
1067,https://pcpartpicker.com/product/NHCwrH/amd-cpu-os6328wkt8ghkwof,https://m.media-amazon.com/images/I/41TvBphCb-L.jpg,amd opteron 6328,8,3.2,3.8,115.0,None,No
1068,https://pcpartpicker.com/product/HC648d/amd-cpu-ad845xaci43ka,https://pcpartpicker.com/static/forever/img/no-image.png,amd athlon x4 845,4,3.5,3.8,65.0,None,No
1069,https://pcpartpicker.com/product/mXyxFT/amd-cpu-ad747kybjcbox,https://images-fe.ssl-images-amazon.com/images/I/51G2d%2B%2B%2BZlL.jpg,amd a6-7470k,2,3.7,4.0,65.0,Radeon R5 (on die),No
1070,https://pcpartpicker.com/product/fY98TW/intel-cpu-bxc80671i76850k,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i7-6850k,6,3.6,3.8,140.0,None,Yes
1071,https://pcpartpicker.com/product/Lv38TW/intel-cpu-bxc80671i76900k,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i7-6900k,8,3.2,3.7,140.0,None,Yes
1072,https://pcpartpicker.com/product/hpWrxr/intel-core-i3-7320-41ghz-dual-core-oemtray-processor-cm8067703014425,https://pcpartpicker.com/static/forever/img/no-image.png,intel core i3-7320,2,4.1,,51.0,Intel HD Graphics 630,Yes
1073,https://pcpartpicker.com/product/Ytqbt6/intel-celeron-g3950-30ghz-dual-core-oemtray-processor-cm8067703015716,https://images-eu.ssl-images-amazon.com/images/I/51SIxouYoCL.jpg,intel celeron g3950,2,3.0,,51.0,Intel HD Graphics 610,No
1074,https://pcpartpicker.com/product/hxCrxr/intel-pentium-g4560t-29ghz-dual-core-oemtray-processor-cm8067703016117,https://cdna.pcpartpicker.com/static/forever/images/product/16c61bbd0b29eb900a2de515a15a5695.256p.jpg,intel pentium g4560t,2,2.9,,35.0,Intel HD Graphics 610,Yes
1075,https://pcpartpicker.com/product/VyRFf7/intel-core-i3-7300t-35ghz-dual-core-processor-bxc80677i37300t,https://m.media-amazon.com/images/I/41QBIqWIoCL.jpg,intel core i3-7300t,2,3.5,,35.0,Intel HD Graphics 630,Yes
